name,postal_code,latitude,longitude
"Cafe Lounge Bar, Eckkneipe",13359.0,52.556459999999994,13.37299
Kachel Eck,13359.0,52.55673,13.37721
Kamine & Wein,13359.0,52.5577,13.38535
Weinstube 2,13359.0,52.56046,13.388179999999998
SPTI,13359.0,52.560430000000004,13.37674
Haser coffee GmbH,13359.0,52.557680000000005,13.37875
Ari's Diner,13359.0,52.56439,13.39267
Mittel-Meer,13359.0,52.5634,13.3916
Wing Seng,13359.0,52.5639,13.391520000000002
Madni - Halal Indisches und Pakistanisches Restaurant und Lieferservice,13359.0,52.55693,13.385279999999998
Kakadu Wedding Community Kitchen,13359.0,52.55786,13.390260000000001
Dodici Café,13359.0,52.556340000000006,13.383529999999999
Café KahveRengi,13359.0,52.564119999999996,13.393139999999999
Heiße Cafe,13359.0,52.55635,13.384170000000001
Café M Lounge,13359.0,52.5611,13.387920000000001
Trödel - Cafe 13a,13359.0,52.5575,13.39195
Rosa Parks Café,13359.0,52.55933,13.384570000000002
Aysel Sayan Bäckerei,13359.0,52.56058,13.38824
KAWA Kaffeemanufaktur,13359.0,52.557109999999994,13.377220000000001
Sharky's Café,13359.0,52.55673,13.37752
Karibik Grill,13359.0,52.55554,13.38464
Curry und Chili,13359.0,52.555969999999995,13.38398
Pizza Express,13359.0,52.55644,13.37336
El Pepe,13359.0,52.55667,13.385179999999998
Üstadın Yeri,13359.0,52.5579,13.385979999999998
Adanus Çiğköfte,13359.0,52.55763,13.377220000000001
Asia ANH ANH,13359.0,52.55896,13.37315
Sondos Schwarma,13359.0,52.556819999999995,13.37442
City Pizza UG,13359.0,52.563430000000004,13.39185
Isirik,13359.0,52.55835,13.374360000000001
Cafe Amani,13359.0,52.56091,13.38763
American Burger,13359.0,52.558330000000005,13.3863
Weisse Kebap Haus,13359.0,52.555009999999996,13.390929999999999
Bistro Ham-Ham,13359.0,52.5583,13.38628
Curry & Fritz 100% Burger,13359.0,52.55904,13.375720000000001
Shawarma Lebanon,13359.0,52.556819999999995,13.37328
Porta Via,13403.0,52.56899,13.32951
Mercure Airport Hotel Berlin Tegel,13405.0,52.551930000000006,13.30221
Dauerkleingarten-Verein An der Nordbahn,13407.0,52.586859999999994,13.35126
Alte Forno,13407.0,52.56394,13.363879999999998
Kiez-Kneipchen,13407.0,52.562569999999994,13.3567
Pizza Berlin Pizzaservice Lieferservice,13407.0,52.562369999999994,13.353179999999998
Restaurant Tornero / Pizza Orient Lieferservice,13407.0,52.56227,13.353420000000002
Cafe Mavera,13407.0,52.56316999999999,13.359329999999998
Zeitlos Pizzeria Lieferservice,13407.0,52.56765,13.35315
Café Aline,13407.0,52.57589,13.34954
Catering-Bufett-Service-Berlin,13407.0,52.56465,13.354020000000002
Schäferstübchen,13407.0,52.56465,13.35399
trattoria pizzeria la trinacria,13407.0,52.56915,13.351379999999999
China-Restaurant Shin Ya,13407.0,52.57379,13.355129999999999
El Dorando,13407.0,52.573980000000006,13.35847
The MyMoon Restaurant & Lounge,13407.0,52.57447,13.35865
Bad IMBISS,13407.0,52.57362,13.351479999999999
Pandoras Individual Catering GmbH,13407.0,52.58421,13.351120000000002
FLY Berlin,13407.0,52.56255,13.353179999999998
Atelier Gaststätte Kneipe Bar,13407.0,52.5678,13.350620000000001
Nostalgie,13407.0,52.564080000000004,13.35241
Backshop Aroser,13407.0,52.561969999999995,13.354320000000001
Gaststätte Latichte,13407.0,52.576119999999996,13.34874
Butgaria,13407.0,52.56876,13.361460000000001
Crazy Chicken,13407.0,52.570319999999995,13.36019
Pizza Orient Berlin,13407.0,52.562290000000004,13.3534
Steakhaus El Dorando,13407.0,52.574,13.35861
Call a Pizza,13407.0,52.58108000000001,13.345839999999999
Gloria menu delivery service GmbH Co. KG,13407.0,52.561730000000004,13.361220000000001
Pizza Coach,13407.0,52.562709999999996,13.353110000000001
Steinecke's Heidebrot bakery,13407.0,52.57773,13.35595
Sächsischer Feinbäcker Heberer GmbH,13409.0,52.56711,13.36225
Cafe KAFES,13409.0,52.562909999999995,13.36611
Inh.Gabriele Wagner Backstübchen,13409.0,52.56695,13.36312
Bäckerei Sonnschein,13409.0,52.564640000000004,13.363529999999999
Der Havelbäcker GmbH Bäckerei,13409.0,52.558859999999996,13.373270000000002
Molle 2,13409.0,52.55874,13.37095
Teatro Gastronomie GmbH,13409.0,52.565819999999995,13.37786
Time Out Shisha-Lounge,13409.0,52.56663,13.36385
Aber Hallo,13409.0,52.56381,13.37766
Hamoudi's Sandwich,13409.0,52.56395,13.364239999999999
Taverna Hellas,13409.0,52.55831,13.36568
Cafe am See Schäfersee,13409.0,52.56521,13.362789999999999
Restaurant Pferdestall,13409.0,52.56406,13.36534
Tommys Warsteiner,13409.0,52.56162,13.36426
Gelbes Schloss Gaststätte,13409.0,52.55882,13.36854
"Mekan Grill ""Efsane Döner""",13409.0,52.565459999999995,13.36323
Hamoudi's Snackstation,13409.0,52.5653,13.36408
Huzur Gemüse Kebap,13409.0,52.564609999999995,13.363610000000001
Surya Bistro,13409.0,52.56455,13.364579999999998
Cocktail House,13409.0,52.56309,13.36406
Kick Burger,13409.0,52.56405,13.37757
Croatia Grill,13409.0,52.56081,13.36956
BURGERBUDE,13409.0,52.560990000000004,13.37686
lecker-schmatz @ dskom GmbH,13409.0,52.56098000000001,13.372020000000001
rathenaustrasse- munchen,13409.0,52.562490000000004,13.377629999999998
East Side Kebap GmbH,13409.0,52.56338,13.37827
Tre Amici,13409.0,52.56227,13.37354
Torten-Träume Café,13409.0,52.56363,13.365210000000001
Lezziz Kuruyemis Nussrösterei,13409.0,52.56527,13.363320000000002
Cafe Mondo,13409.0,52.56369,13.365020000000001
Bistro Cafe,13409.0,52.56468,13.37084
Bürgerstraße,13409.0,52.5699,13.380679999999998
Coffee 2 Go,13409.0,52.5741,13.35936
Café RAWI,13409.0,52.571290000000005,13.38003
Café Femo,13409.0,52.57104,13.379589999999999
Mehana Trifon Zarezan,13409.0,52.56044,13.36945
HähnchenPrinz,13409.0,52.55934,13.372489999999999
Long Li House,13409.0,52.56879,13.361989999999999
Ital. Snack,13409.0,52.564130000000006,13.364510000000001
Thai-Nippon Sushi-Bar,13409.0,52.56709,13.362129999999999
Tuan Truöng Thanh Asiatischer Imbiss,13409.0,52.56711,13.36225
Pho To,13409.0,52.570730000000005,13.361189999999999
Bistro 51,13409.0,52.564659999999996,13.37075
Gottfrieds Hähnchengrill,13409.0,52.571369999999995,13.36072
Granja Grill,13409.0,52.57136,13.3628
Mastro Eisdiele,13409.0,52.57051,13.36038
Residenz,13409.0,52.57315,13.3588
Trattoria La Marina,13409.0,52.572919999999996,13.35917
Tanvir India,13409.0,52.57135,13.377289999999999
Mariacho Lieferservice,13409.0,52.56865,13.37459
Pizzeria Due Pini,13409.0,52.56785,13.378670000000001
Hallo India,13409.0,52.57141,13.37725
Sushi Max,13409.0,52.57128,13.38008
Bistro Femo,13409.0,52.57168000000001,13.3797
Express American Burger,13409.0,52.571419999999996,13.37725
NORDKURVE,13409.0,52.571769999999994,13.376270000000002
BaoPab,13409.0,52.57475,13.36728
Paradox Playstation & Shisha Lounge,13409.0,52.565430000000006,13.3631
Cafe Bar Kozan,13409.0,52.56669,13.363760000000001
Banko Bar,13409.0,52.562740000000005,13.36421
Kaktus,13409.0,52.57154,13.364170000000001
Café Goldrot,13409.0,52.57148000000001,13.380139999999999
APO's Theke Dart,13409.0,52.56926,13.379370000000002
Kathy's Bar,13409.0,52.56906,13.36996
Pizza Taim,13409.0,52.5697,13.36151
P. Lounge,13409.0,52.566109999999995,13.3783
Neue Herzbäckerei,13409.0,52.56418000000001,13.370120000000002
M&M Back,13409.0,52.566480000000006,13.36335
Café My Moon,13409.0,52.56325,13.364070000000002
Köylüoglu Restaurant,13409.0,52.56763,13.36268
Irmak Imbiss,13409.0,52.56652,13.363170000000002
Back Corner,13409.0,52.57003,13.3608
Stern Backwaren Kara GmbH,13409.0,52.565740000000005,13.37865
Twinsback Berlin DHL SHOP Spätkauf,13409.0,52.5657,13.37319
Ofenfrische Backwaren,13409.0,52.57447,13.363579999999999
Modrow Brot GmbH,13409.0,52.56825,13.377089999999999
Knusperbäcker GmbH & Co. KG,13409.0,52.56635,13.37975
Femo Backshop,13409.0,52.57139,13.379629999999999
Safran,13409.0,52.56306,13.36403
Taverna Hellas Berlin Reinickendorf - Griechische Spezialitäten,13409.0,52.55818000000001,13.365839999999999
Zum Ritter,13409.0,52.56081,13.36956
LINDNER Backkunst GmbH,13409.0,52.56825,13.377089999999999
Burger Shack,13409.0,52.56122,13.3768
Domino's Pizza Berlin Reinickendorf,13409.0,52.558769999999996,13.36556
Aral,13409.0,52.568169999999995,13.361579999999998
EDEKA Lindenberg,13409.0,52.56083,13.36573
McDonald´s,13409.0,52.56057,13.363610000000001
La Femme Patisserie,13409.0,52.568569999999994,13.362160000000001
Chinaimbiss,13409.0,52.56672,13.36254
Thoben's Backwaren,13409.0,52.56711,13.36225
Maitre Vite,13409.0,52.55901,13.373679999999998
Bäckerei Schnell,13409.0,52.573840000000004,13.35945
Steinecke,13409.0,52.57208000000001,13.36542
McDonald's,13435.0,52.5978,13.35576
EDEKA Iden,13435.0,52.5949,13.3351
Good Morning Backshop,13435.0,52.605290000000004,13.35674
Südstern,13435.0,52.6018,13.35379
Gaststätte Trabant Inh. Ines Weise,13435.0,52.60324,13.36256
Ristorante Capitano,13435.0,52.5972,13.346070000000001
"Grill Time – Döner, Pizza, Burger",13435.0,52.60547,13.35702
Ribbeck-Haus Märkisches Viertel,13435.0,52.60536,13.352139999999999
café züri,13435.0,52.60482,13.355889999999999
Restaurant Tinis Inn,13439.0,52.60681999999999,13.364270000000001
Meridiana GmbH,13439.0,52.592319999999994,13.34922
Dahlewitzer Landbäckerei GmbH,13439.0,52.599309999999996,13.354320000000001
Lila Bäcker,13439.0,52.598530000000004,13.3546
Cafè Fun,13439.0,52.59725,13.353270000000002
McCafé,13439.0,52.597730000000006,13.35585
Orient Kitchen - fresh and healthy,13439.0,52.598240000000004,13.35324
Castell,13439.0,52.593709999999994,13.35705
American Western Saloon,13439.0,52.5976,13.35259
BER 26,13439.0,52.59412,13.361189999999999
China Box,13439.0,52.597390000000004,13.354779999999998
Mustis Quick Kebap,13439.0,52.604330000000004,13.36651
Asia Garten INDO CHINA,13439.0,52.59835,13.35491
Siggi's Imbiss,13439.0,52.5987,13.35495
Lucky T Sushi Bar,13439.0,52.59895,13.355410000000001
Gladiator Sportsbar,13439.0,52.604440000000004,13.3664
Pizza Express Italia,13439.0,52.59766,13.354629999999998
Agip Service Station,13439.0,52.5917,13.346670000000001
Trattoria Dolce Vita,13439.0,52.592319999999994,13.34922
Asia Indo-China Restaurant,13439.0,52.59666,13.35159
Pia Bistro,13439.0,52.5968,13.353860000000001
Treff26,13439.0,52.59794,13.354339999999999
Be Inside Cocktailbar,13439.0,52.60358000000001,13.371
Carpe Diem,13439.0,52.59905,13.35506
Fatih Servet,13439.0,52.59875,13.35495
Atas Profi Back,13439.0,52.59685,13.354470000000001
Ristorante Montana,13439.0,52.598369999999996,13.3552
Blixen Coffee Shop,13439.0,52.59731,13.35511
Tchibo im Supermarkt,13439.0,52.59828,13.355039999999999
Thoben's Backwaren,13439.0,52.59731,13.3547
Kentucky Fried Chicken,13439.0,52.59723,13.35524
Bootshaus Kladow,14089.0,52.45859,13.112520000000002
Ditsch,13439.0,52.599309999999996,13.354320000000001
Steinecke,13439.0,52.599309999999996,13.3545
Lila Bäcker,13439.0,52.59915,13.35489
Inter-Spezial - Griechische Spezialitäten,13439.0,52.59915,13.354989999999999
Nadine Stütze Gastronomie UG (haftungsbeschränkt),13469.0,52.607890000000005,13.358670000000002
Pizzeria Casino,13581.0,52.52906,13.19883
Landhaus Alt-Lübars,13469.0,52.617580000000004,13.35486
Gasthof Alter Dorfkrug Lübars,13469.0,52.620219999999996,13.356329999999998
Sophienscheune Lübars,13469.0,52.620419999999996,13.35786
Pension Zum Lübarser Hufeisen,13469.0,52.61768000000001,13.35314
Alte Fasanerie Lübars,13469.0,52.60804,13.368520000000002
Asiasushibar Van Tat,13581.0,52.533069999999995,13.189
Alte Fasanerie - Hof und Tiere,13469.0,52.608090000000004,13.367939999999999
BIO COMPANY Klosterstraße,13581.0,52.53232,13.1984
Steineckes Heidebrot Backstube GmbH & Co. KG,13581.0,52.53475,13.17591
Torsten Schnell GmbH,13581.0,52.52844,13.188189999999999
Al-Emir GmbH,13581.0,52.53233,13.18546
Georgischer Imbiss,13581.0,52.534130000000005,13.197920000000002
Shop der Brezelbäckerei Ditsch GmbH,13581.0,52.533640000000005,13.197870000000002
ToBeFree Spandau,13581.0,52.532959999999996,13.19694
To Be Free,13581.0,52.53298,13.1969
Bäcker Wiedemann,13581.0,52.5337,13.19595
Mega Bistro,13581.0,52.52876,13.19483
Imbiß im CarossaQuartier UG (haftungsbeschränkt),13581.0,52.527719999999995,13.17474
Domino's Pizza Berlin Spandau,13581.0,52.52848,13.19081
KFC,13581.0,52.53382,13.198070000000001
Tele Pizza,13581.0,52.52848,13.19081
Thoben's Backwaren,13581.0,52.53325,13.17946
Seekrug Berlin,14089.0,52.45859,13.112520000000002
Thoben,13581.0,52.52888000000001,13.19501
Thoben's Backwaren,13581.0,52.53654,13.181270000000001
Thoben's Backwaren Inh. Lutz Thoben,13581.0,52.53369,13.17956
Thoben,13581.0,52.53363,13.1976
Marlena‘s Backshop,13581.0,52.52853,13.17981
immergrün,13581.0,52.53365,13.19793
McDonald's Restaurant,13581.0,52.533519999999996,13.198170000000001
Tchibo,13581.0,52.53371,13.19612
Cruise-In Diner,13581.0,52.532669999999996,13.178679999999998
Chamsine 1 Backwaren GmbH,13581.0,52.53233,13.18546
kneipenkönig,13581.0,52.528690000000005,13.193610000000001
Ristorante Cappuccino Spandau,13581.0,52.53199,13.1981
Call a Pizza,13581.0,52.52571999999999,13.17881
star Tankstelle,13581.0,52.53431,13.18406
Thoben's Backwaren,13581.0,52.53641999999999,13.26699
Restaurant Havelterrassen,13581.0,52.52649,13.20144
Ideal Waagen und Gaststätten- einrichtungs GmbH,14089.0,52.467530000000004,13.12415
Goldene Drachen,13581.0,52.53256999999999,13.197629999999998
Cafe Lounge,13581.0,52.532619999999994,13.197120000000002
Cafe Klatsch,13581.0,52.53286,13.19757
Marlena‘s Backshop,13581.0,52.52823000000001,13.179689999999999
Albers Wettboerse GmbH,13581.0,52.53151999999999,13.197389999999999
WONDERPOTS Frozen Yogurt @Spandau Arcaden,13581.0,52.533480000000004,13.19796
Pockit Paradise,13581.0,52.533559999999994,13.196810000000001
Burger Route,13581.0,52.53071,13.19615
Sapori Italiani,13581.0,52.53391,13.195839999999999
Thang Long,13581.0,52.53379,13.19575
Kartoffelbox,13581.0,52.53382,13.195670000000002
Ralf Hoffmann Gaststätte Bummerang,13581.0,52.53363,13.164879999999998
Smyrna,13581.0,52.531780000000005,13.19706
Bla Bla 2,13581.0,52.533390000000004,13.19568
NICE CAFE (MERT),13581.0,52.523309999999995,13.185629999999998
"Café Pause 2 ""Nevo""",13581.0,52.53119,13.196720000000001
DeWi Back Handels GmbH,13581.0,52.535880000000006,13.17685
The Pizza Club,13581.0,52.53116,13.19655
Spandauer Kater,13581.0,52.528059999999996,13.18927
Sofra Frühstückscafé,13581.0,52.53219,13.197460000000001
Puzzle-club-lounge,13581.0,52.53406,13.19023
Sarilar Grill,13581.0,52.53329,13.19785
Schankwirtschaft Gülizar Karatur,13581.0,52.53269,13.197770000000002
Trieu Thi Le,13581.0,52.53269,13.197770000000002
Prime Kebab,13581.0,52.532740000000004,13.197779999999998
Thai-Nippon Sushi Bar,13581.0,52.53349,13.198039999999999
"Bastis Currys, Burgers & Fries",13581.0,52.53423000000001,13.19014
Restaurant mittendrin Muralt & Juhre GbR,13581.0,52.5334,13.19033
Asia Bistro,13581.0,52.53365,13.197029999999998
Asia Phuong,13581.0,52.53343,13.170879999999999
East Sushi Maniia - Vegan Chicken Fisch,13581.0,52.533669999999994,13.16487
Zur Sorgenpause,13581.0,52.52414,13.201529999999998
Quality Of By Sultan's,13581.0,52.528569999999995,13.19594
Döner Club,13581.0,52.52316,13.173470000000002
Beyzade Restaurant - orientalische Spezialitäten,13581.0,52.531659999999995,13.19701
Safran 2,13581.0,52.53391,13.18617
Salad Dealer,13581.0,52.53116,13.19639
Pension Siedlereck,13581.0,52.526819999999994,13.17995
Spandauer Bierbrunnen,13581.0,52.53281,13.19793
China-Restaurant Man-Far,13581.0,52.53335,13.15807
Fantasia del Gelato,13581.0,52.53355,13.196539999999999
Pizza Bulls Spandau,13583.0,52.544669999999996,13.182360000000001
Romiosini,13583.0,52.539190000000005,13.17914
Brotkäppchen Herzberg Sabine,13583.0,52.53949,13.178020000000002
Bäckerbursche,13583.0,52.53836999999999,13.18167
"Backwaren, Tee und Keramik",13583.0,52.53949,13.178020000000002
Bäckerbursche,13583.0,52.53836,13.18193
ada bar,13583.0,52.537569999999995,13.188039999999999
Flamingo Bar,13583.0,52.53763000000001,13.18781
CrossingS,13583.0,52.53801,13.18179
Özge Grill,13583.0,52.53751,13.18711
Minaki Sushi Asia Food,13583.0,52.53739,13.18767
Zhao Lin Chen Imbiß,13583.0,52.53734,13.18772
Burger Hood,13583.0,52.53708,13.18873
Hütten Imbiss,13583.0,52.5369,13.18915
Cafe Bla Bla,13583.0,52.537009999999995,13.18895
Café Fiftyeight,13583.0,52.53756,13.186639999999999
Dolci & Salati,13583.0,52.537769999999995,13.1853
Pizzamann,13583.0,52.53611,13.1911
Zur Spitze,13583.0,52.536609999999996,13.1899
Der Pizzaman,13583.0,52.536269999999995,13.190470000000001
Steakhaus Plancha,13583.0,52.53807,13.185670000000002
Dalmacija-Grill,13583.0,52.536840000000005,13.19217
Die Leckerei,13583.0,52.53696,13.189110000000001
Schäfer's,13585.0,52.54889,13.20103
Pizza Max,13585.0,52.54205,13.20265
Via Napoli,13585.0,52.54841999999999,13.208420000000002
Pizza Hot & Fresh,13585.0,52.551030000000004,13.19979
Spandau Sushi,13585.0,52.54866,13.20164
Kümes Chickenhouse,13585.0,52.5471,13.20145
Ristorante Verona,13593.0,52.518119999999996,13.169820000000001
Die Wampe,13585.0,52.54225,13.2034
Stilbruch Restaurant,13585.0,52.5488,13.221820000000001
Brauhaus Spandau - Restaurant & Hotel,13585.0,52.54085,13.20633
Hotel-Restaurant Landhaus Perle,13585.0,52.54286,13.19788
Lila Bäcker,13593.0,52.52166999999999,13.16446
Restaurant Luitpold,13587.0,52.55679,13.20396
Lila Bäcker,13591.0,52.53286,13.157770000000001
Schäfer's,13591.0,52.53324,13.15546
Thoben's Backwaren Inh. Lutz Thoben,13591.0,52.5333,13.15489
AWO - Cafe Treff Charlie,13593.0,52.52141999999999,13.175839999999999
Thoben,13591.0,52.5333,13.15489
McDonald's,13591.0,52.52871,13.123970000000002
McCafé,13591.0,52.52871,13.123970000000002
Zimmermann Bäckerei-Konditorei,13591.0,52.53462,13.15748
Im-Ga GmbH,13591.0,52.53341999999999,13.15758
Bistro Kaya,13591.0,52.524930000000005,13.142529999999999
Ihr Landbäcker in Staaken,13591.0,52.52986,13.140039999999999
Homemade Kitchen,13591.0,52.54084,13.14755
Charmant Lounge,13591.0,52.532430000000005,13.14882
Asia snack,13591.0,52.532759999999996,13.154929999999998
Ruan Thai,13591.0,52.53324,13.1568
Döner Grill,13591.0,52.533280000000005,13.15741
Big Whopper Maximilian Imbiss,13591.0,52.53284,13.15755
Hafenrestaurant Blau Rot,13595.0,52.503440000000005,13.18839
Trattoria Europa,13591.0,52.53258,13.15666
Rafaelo‘s Imbiss,13591.0,52.5284,13.12934
Zeppelin Schmaus,13591.0,52.529990000000005,13.12875
Your Pub,13591.0,52.53335,13.15771
Sportcasino,13591.0,52.53783000000001,13.14551
Treff 56,13591.0,52.53116,13.14662
Quark-Bar,13595.0,52.522259999999996,13.2009
La Buona,13591.0,52.532430000000005,13.14882
Grenz-Eck,13591.0,52.53434,13.1422
Bistro Kaya,13591.0,52.524919999999995,13.14187
Der Österreicher in Staaken,13591.0,52.52972,13.14276
Café Mi Mundo,13591.0,52.53011,13.14075
Café Palais,13591.0,52.533269999999995,13.15741
Havel Bäcker-N-GmbH,13593.0,52.5225,13.165370000000001
Mein Brotkorb - Gatow - Horst Müseler,13593.0,52.511280000000006,13.171420000000001
Asiasushibar Van Tat,13593.0,52.521319999999996,13.186879999999999
TOTAL Tankstelle,13593.0,52.51679,13.179889999999999
Bakery Cakes Torten Konditorei,13593.0,52.52177,13.16535
Bäckerei Rösler,13593.0,52.52124,13.18779
EDEKA Spinczyk,13593.0,52.52234,13.16339
Pizza-Pasta-Haus Paola,13593.0,52.521209999999996,13.16334
Wilhelmstr./ Ecke Weinmeisterhornweg,13593.0,52.511280000000006,13.171420000000001
Bäckerbursche,13593.0,52.517790000000005,13.16869
Agip Service Station,13593.0,52.5171,13.17499
be Ladestation,13593.0,52.51815,13.16985
FOCOLARE PIZZERIA TRATTORIA,13593.0,52.51784,13.16881
Asia Snack 58,13593.0,52.511469999999996,13.18149
Farid Grill,13593.0,52.51707,13.179620000000002
El Manuel,13593.0,52.517669999999995,13.16833
Malibu Cafe Bar,13593.0,52.517790000000005,13.16869
Bonsai,13593.0,52.52159,13.165170000000002
Miran's Imbiss,13593.0,52.52199,13.16405
Pizza & Gelato de Donato,13593.0,52.5219,13.162889999999999
Stern Cafe Bistro,13593.0,52.521969999999996,13.16201
Nuovo Arcino´s,13593.0,52.51079,13.17165
Sand 66 Imbiss Döner,13593.0,52.519330000000004,13.170929999999998
La Perla Restaurant,13593.0,52.519490000000005,13.17118
Simplé Restaurant,13593.0,52.519490000000005,13.16339
Pizzeria La Lumaca,13593.0,52.52109,13.15945
China Restaurant Evergreen,13593.0,52.52344,13.1615
BlackMark Coffee,13593.0,52.519090000000006,13.165470000000001
Cafe Pi8,13593.0,52.52296,13.15756
PSB24 - Segelabteilung Stößensee * Messe,13595.0,52.50639,13.208229999999999
Sushi Yana,13595.0,52.52542,13.19715
Bierbörse,13595.0,52.52318,13.197989999999999
Solo Pizza,13595.0,52.52435,13.193270000000002
Kentucky Fried Chicken,13595.0,52.516459999999995,13.184729999999998
Ketch'up 35,13595.0,52.51054,13.20845
Yoko Sushi Spandau,13595.0,52.52755,13.1961
Pizza Max Spandau Süd,13595.0,52.523309999999995,13.1979
star Tankstelle,13595.0,52.504740000000005,13.180629999999999
EDEKA,13595.0,52.51566999999999,13.186010000000001
Spandauer Dach,13595.0,52.52293,13.198529999999998
Barfly,13595.0,52.524159999999995,13.19321
Mein Brotkorb - BK2- Gatower Str. - Horst Müseler,13595.0,52.51155,13.18128
Tipico,13595.0,52.525290000000005,13.196620000000001
Familienbäckerei Rösler,13595.0,52.52372,13.197420000000001
Bäckerei & Konditorei Thürmann,13595.0,52.51569,13.18588
Die Kicherebse,13595.0,52.52118000000001,13.19661
Jasmin Küche,13595.0,52.52321,13.198129999999999
BANDIR kebap,13595.0,52.528580000000005,13.194870000000002
Kalwert Backwaren UG (haftungsbeschränkt),13595.0,52.515719999999995,13.186029999999999
Markt-Ecke,13595.0,52.52491,13.19536
Kö Reloaded,13595.0,52.52491,13.19661
Kleines Café,13595.0,52.515809999999995,13.19701
Zur Traube,13595.0,52.52295,13.197529999999999
SERVUS,13595.0,52.52391,13.198220000000001
Bar 24/7,13595.0,52.52318,13.197989999999999
Kneipe Zur Traube,13595.0,52.52321,13.198129999999999
Wunder-Bar,13595.0,52.52325,13.198579999999998
SKY Sportsbar-Bierstübchen,13595.0,52.521609999999995,13.198129999999999
Gaststätte kleine Kneipe,13595.0,52.523790000000005,13.199370000000002
Plan B,13595.0,52.52401,13.192639999999999
Jorge's,13595.0,52.52384,13.19687
Megagrill,13595.0,52.52446,13.197270000000001
MEGA-Gaststätte UG,13595.0,52.52443,13.197289999999999
Gyros Express,13595.0,52.52456,13.19755
Pizza- Bar Basilicata,13595.0,52.52435,13.19766
Nostalgija,13595.0,52.50942,13.2089
Shankara Indisches Restaurant,13595.0,52.52862,13.1949
Pizza TOTTI Italienisch-Libanesische Spezialitäten,13595.0,52.51781999999999,13.197470000000001
Solo Pizza Productions + Service GmbH,13595.0,52.520509999999994,13.19745
Zamazingo Pizzeria,13595.0,52.52535,13.197289999999999
My Donose Kebap-Haus,13595.0,52.521119999999996,13.1942
Vinh Loc Restaurant,13595.0,52.51791,13.197479999999999
Pizzeria Portofino,13595.0,52.52,13.19736
S.C.E. Spice Catering & Eventmanagement GmbH,13595.0,52.5109,13.198189999999999
Zamazingo Waffel,13595.0,52.525319999999994,13.197370000000001
Bäckerei Bugday,13595.0,52.5251,13.193929999999998
Aria Bäckerei,13595.0,52.52158000000001,13.19765
Special Take away,13595.0,52.51804,13.1973
Knusperback,13595.0,52.517269999999996,13.197479999999999
Presse u. Backshop 123,13595.0,52.525909999999996,13.1963
JazzAgogo feat. Minami Kayoko Finest Vocaljazz Bossa Nova & Swing,13595.0,52.52445,13.19996
JazzDuo - Berlin,13595.0,52.52445,13.19996
Kings Pub,13595.0,52.51805,13.197029999999998
Buhara Stadt Grill,13595.0,52.521330000000006,13.19759
Pizzeria Mona Lisa Lieferservice Spandau,13595.0,52.520790000000005,13.19815
Pizzeria Sandrella,13595.0,52.523340000000005,13.199229999999998
Vic Gastro Berlin GmbH,13595.0,52.511959999999995,13.197970000000002
La Amistad,13595.0,52.52271999999999,13.19651
Asia Snack,13595.0,52.52443,13.19781
Pichelsdorfer Grill,13595.0,52.524,13.19771
Shawarma Al Bascha,13595.0,52.52345,13.19785
Goldener Löwe,13595.0,52.52346,13.200460000000001
Die Kantine Mittagstisch,13595.0,52.521390000000004,13.199670000000001
Gaststätten-Service Mühle,13595.0,52.51165,13.198
Restaurant Stara Kuca,13595.0,52.511959999999995,13.197970000000002
Restaurant Freygeist,13595.0,52.51201999999999,13.20111
Viet Thai Food,13595.0,52.513169999999995,13.197379999999999
Nevio's,13595.0,52.50591,13.201210000000001
BALKAN Grill-4You,13595.0,52.52766999999999,13.196010000000001
D & C Gaststättenbetriebs GmbH,13595.0,52.5277,13.19597
Time 2 Eat,13595.0,52.52746,13.194579999999998
Jan's Gelateria,13595.0,52.5211,13.193370000000002
Planbar Gastronomie UG (haftungsbeschränkt),13595.0,52.52417,13.193439999999999
Café Dost - Dönerimbiss,13595.0,52.51736,13.197510000000001
Bistro Spätkauf,13595.0,52.516690000000004,13.197389999999999
abdalla,13595.0,52.514030000000005,13.19281
Giuseppe Pizza Und Pasta,13595.0,52.52165,13.197610000000001
Ristorante Il Passetto,13595.0,52.50755,13.1976
Shawarma One,13595.0,52.52459,13.197189999999999
Asia Haus,13595.0,52.52319,13.19811
Ristorante Fratelli,13595.0,52.51173000000001,13.20089
Restaurant Viettonic,13595.0,52.52755,13.1955
die Kichererbse,13595.0,52.52123,13.19661
La cena,13595.0,52.522009999999995,13.19009
Ceen Gastronomie- und Hotellerie GmbH,13595.0,52.51003000000001,13.1964
"Restaurant ""blauwasser"" im SpYC",13595.0,52.50982,13.18837
Vero Spätkauf,13595.0,52.522330000000004,13.197629999999998
Havelkrug,13595.0,52.5117,13.18247
Gaststätte G7,13595.0,52.52027,13.18776
Arriba Mexico,13595.0,52.523509999999995,13.19786
La Posta,13595.0,52.50936,13.18099
Restaurant Arkona Ruder Union ARKONA,13595.0,52.506330000000005,13.188120000000001
Croatia Eck,13595.0,52.52488,13.1971
Romana,13595.0,52.528119999999994,13.19474
Restaurant Buenos Aires - Das Steakhaus in Berlin Spandau,13595.0,52.51805,13.197579999999999
Bootstankstelle Berlin,13595.0,52.50199,13.18861
Blau-Rot Hafenrestaurant,13595.0,52.5034,13.18839
Straube - Feldküche Flinke Helfer Berlin,13595.0,52.52899,13.19617
